ObjectID,Name,X,Y,RelX,RelY,Frame,MSec,Region,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator
0,T1,120,373,3,138,803,193373.855,None,0,0,0,0,0,High,1/20/2022 15:16:12,777,0
0,T1,120,372,3,137,804,193418.736,None,0,0,0,0,0,High,1/20/2022 15:16:12,821,0
0,T1,120,371,3,136,805,193462.7613,None,90,22.71421206,515.9354293,2044.279085,1,High,1/20/2022 15:16:12,865,0
0,T1,120,370,3,135,806,193506.7549,None,90,22.73057899,0.372029977,0,2,High,1/20/2022 15:16:12,909,0
0,T1,121,368,4,133,807,193550.6965,None,63.43494882,50.88726804,640.7752347,604.5535706,4.236067977,High,1/20/2022 15:16:12,953,0
0,T1,121,367,4,132,808,193594.7368,None,90,22.70647566,-639.8864764,603.198688,5.236067977,High,1/20/2022 15:16:12,997,0
0,T1,121,363,4,128,809,193638.7385,None,90,90.90557865,1549.91973,0,9.236067977,High,1/20/2022 15:16:13,41,0
0,T1,120,360,3,125,810,193682.6945,None,108.4349488,71.94188871,-431.4243775,419.3955051,12.39834564,High,1/20/2022 15:16:13,84,0
0,T1,120,356,3,121,811,193726.7368,None,90,90.82177815,428.6762827,418.5737081,16.39834564,High,1/20/2022 15:16:13,129,0
0,T1,121,355,4,120,812,193770.7378,None,45,32.14048686,-1333.635401,1022.704029,17.8125592,High,1/20/2022 15:16:13,173,0
0,T1,120,353,3,118,813,193814.7373,None,116.5650512,50.82030426,424.546129,1626.496919,20.04862718,High,1/20/2022 15:16:13,216,0
0,T1,120,348,3,113,814,193857.6949,None,90,116.3938395,1526.471107,618.4016606,25.04862718,High,1/20/2022 15:16:13,259,0
0,T1,120,345,3,110,815,193900.7642,None,90,69.65518362,-1085.196553,0,28.04862718,High,1/20/2022 15:16:13,302,0
0,T1,120,343,3,108,816,193943.7612,None,90,46.51487313,-538.1843034,0,30.04862718,High,1/20/2022 15:16:13,345,0
0,T1,120,341,3,106,817,193986.6918,None,90,46.58681686,1.675814731,0,32.04862718,High,1/20/2022 15:16:13,388,0
0,T1,121,337,4,102,818,194029.762,None,75.96375653,95.72989272,1140.999481,325.8922287,36.1717328,High,1/20/2022 15:16:13,433,0
0,T1,121,335,4,100,819,194074.708,None,90,44.49784185,-1139.857849,312.291271,38.1717328,High,1/20/2022 15:16:13,477,0
0,T1,121,333,4,98,820,194118.6921,None,90,45.47097701,22.12470319,0,40.1717328,High,1/20/2022 15:16:13,520,0
0,T1,121,328,4,93,821,194161.7501,None,90,116.1224395,1640.844036,0,45.1717328,High,1/20/2022 15:16:13,563,0
0,T1,121,327,4,92,822,194205.7208,None,90,22.74241711,-2123.687419,0,46.1717328,High,1/20/2022 15:16:13,609,0
0,T1,121,324,4,89,823,194250.7592,None,90,66.60982628,974.0001681,0,49.1717328,High,1/20/2022 15:16:13,653,0
0,T1,121,321,4,86,824,194294.6905,None,90,68.28844127,38.21000037,0,52.1717328,High,1/20/2022 15:16:13,698,0
0,T1,121,315,4,80,825,194339.7272,None,90,133.2246812,1441.851644,0,58.1717328,High,1/20/2022 15:16:13,742,0
0,T1,121,313,4,78,826,194383.7295,None,90,45.45216955,-1994.725541,0,60.1717328,High,1/20/2022 15:16:13,786,0
0,T1,121,312,4,77,827,194427.6858,None,90,22.74986748,-516.4743635,0,61.1717328,High,1/20/2022 15:16:13,830,0
0,T1,122,311,5,76,828,194471.6875,None,45,32.13997555,213.403302,1022.68776,62.58594637,High,1/20/2022 15:16:13,875,0
0,T1,122,310,5,75,829,194516.6852,None,90,22.22335808,-220.3805411,1000.051114,63.58594637,High,1/20/2022 15:16:13,919,0
0,T1,122,307,5,72,830,194560.6861,None,90,68.18042358,1044.457397,0,66.58594637,High,1/20/2022 15:16:13,963,0
0,T1,123,305,6,70,831,194604.7454,None,63.43494882,50.75132781,-395.5826754,602.9385664,68.82201434,High,1/20/2022 15:16:14,8,0
0,T1,122,305,5,70,832,194649.7036,None,180,22.24288339,-634.1100049,2592.742841,69.82201434,High,1/20/2022 15:16:14,52,0
0,T1,119,311,2,76,833,194693.7564,None,243.4349488,152.2764485,2951.76618,1439.975412,76.53021828,High,1/20/2022 15:16:14,96,0
0,T1,119,309,2,74,834,194737.7312,None,90,45.48059343,-2428.569433,3489.156263,78.53021828,High,1/20/2022 15:16:14,140,0
0,T1,119,307,2,72,835,194781.7526,None,90,45.43244876,-1.093665064,0,80.53021828,High,1/20/2022 15:16:14,184,0
0,T1,119,306,2,71,836,194825.7221,None,90,22.74303779,-516.0261312,0,81.53021828,High,1/20/2022 15:16:14,228,0
0,T1,118,301,1,66,837,194869.7336,None,101.3099325,115.8565264,2115.662694,256.9767555,86.62923779,High,1/20/2022 15:16:14,272,0
0,T1,118,298,1,63,838,194913.6808,None,90,68.26373466,-1082.953903,257.3527432,89.62923779,High,1/20/2022 15:16:14,316,0
0,T1,116,295,-1,60,839,194957.7298,None,135,81.85319248,308.5077485,1021.589593,93.23478906,High,1/20/2022 15:16:14,360,0
0,T1,116,292,-1,57,840,195001.7511,None,90,68.14882795,-311.3121267,1022.232419,96.23478906,High,1/20/2022 15:16:14,405,0
0,T1,115,290,-2,55,841,195046.7509,None,116.5650512,49.69062035,-410.1842143,590.3370943,98.47085704,High,1/20/2022 15:16:14,449,0
0,T1,115,287,-2,52,842,195090.7057,None,90,68.25193153,422.28178,604.372018,101.470857,High,1/20/2022 15:16:14,493,0
0,T1,116,281,-1,46,843,195134.7496,None,80.53767779,138.10681,1586.028451,214.8384273,107.5536196,High,1/20/2022 15:16:14,537,0
0,T1,117,278,0,43,844,195178.7144,None,71.56505118,71.92748881,-1505.279706,204.0866014,110.7158972,High,1/20/2022 15:16:14,581,0
0,T1,117,275,0,40,845,195222.7171,None,90,68.17763455,-85.2187311,418.9504013,113.7158972,High,1/20/2022 15:16:14,625,0
0,T1,116,271,-1,36,846,195266.7164,None,104.0362435,93.70843685,580.2547381,319.0106085,117.8390029,High,1/20/2022 15:16:14,669,0
0,T1,115,268,-2,33,847,195310.7473,None,108.4349488,71.81950994,-497.1264933,99.90041891,121.0012805,High,1/20/2022 15:16:14,713,0
0,T1,114,265,-3,30,848,195354.7147,None,108.4349488,71.9232354,2.359144778,0,124.1635582,High,1/20/2022 15:16:14,757,0
