ObjectID,Name,X,Y,RelX,RelY,Frame,MSec,Region,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator
0,T1,107,372,-11,137,577,174389.9244,None,0,0,0,0,0,High,1/20/2022 15:15:53,792,0
0,T1,108,370,-10,135,578,174433.9241,None,0,0,0,0,0,High,1/20/2022 15:15:53,836,0
0,T1,108,370,-10,135,579,174477.9648,None,0,0,0,0,0,High,1/20/2022 15:15:53,880,0
0,T1,107,366,-11,131,580,174521.9689,None,104.0362435,93.69821507,2129.306475,2364.239775,4.123105626,High,1/20/2022 15:15:53,924,0
0,T1,107,366,-11,131,581,174565.9233,None,0,0,-2131.714119,2366.913061,4.123105626,High,1/20/2022 15:15:53,968,0
0,T1,107,361,-11,126,582,174609.9639,None,90,113.5316049,2577.885064,2043.568889,9.123105626,High,1/20/2022 15:15:54,12,0
0,T1,107,360,-11,125,583,174654.9639,None,90,22.22222222,-2029.097393,0,10.12310563,High,1/20/2022 15:15:54,57,0
0,T1,107,358,-11,123,584,174698.9649,None,90,45.45351242,527.9718688,0,12.12310563,High,1/20/2022 15:15:54,101,0
0,T1,107,357,-11,122,585,174742.9653,None,90,22.72706612,-516.5054477,0,13.12310563,High,1/20/2022 15:15:54,145,0
0,T1,107,353,-11,118,586,174786.962,None,90,90.9159096,1549.862683,0,17.12310563,High,1/20/2022 15:15:54,189,0
0,T1,108,351,-10,116,587,174830.9644,None,63.43494882,50.81695493,-911.2901722,603.718233,19.3591736,High,1/20/2022 15:15:54,233,0
0,T1,108,349,-10,114,588,174875.9255,None,90,44.48289744,-140.8786148,590.8452235,21.3591736,High,1/20/2022 15:15:54,278,0
0,T1,108,344,-10,109,589,174920.0025,None,90,113.4378474,1564.420218,0,26.3591736,High,1/20/2022 15:15:54,322,0
0,T1,108,342,-10,107,590,174963.9544,None,90,45.50428992,-1545.634147,0,28.3591736,High,1/20/2022 15:15:54,366,0
0,T1,107,337,-11,102,591,175007.9573,None,101.3099325,115.8791696,1599.323675,257.0269794,33.45819312,High,1/20/2022 15:15:54,413,0
0,T1,107,335,-11,100,592,175054.9555,None,90,42.55482125,-1560.152269,240.6460774,35.45819312,High,1/20/2022 15:15:54,457,0
0,T1,107,333,-11,98,593,175098.9512,None,90,45.45898804,66.01024166,0,37.45819312,High,1/20/2022 15:15:54,501,0
0,T1,107,331,-11,96,594,175142.989,None,90,45.41552939,-0.986848829,0,39.45819312,High,1/20/2022 15:15:54,546,0
0,T1,107,328,-11,93,595,175187.9144,None,90,66.7773687,475.4958068,0,42.45819312,High,1/20/2022 15:15:54,590,0
0,T1,107,327,-11,92,596,175231.9883,None,90,22.68916524,-1000.324534,0,43.45819312,High,1/20/2022 15:15:54,634,0
0,T1,107,326,-11,91,597,175275.9841,None,90,22.72944236,0.915476317,0,44.45819312,High,1/20/2022 15:15:54,679,0
0,T1,107,322,-11,87,598,175320.954,None,90,88.94838548,1472.51702,0,48.45819312,High,1/20/2022 15:15:54,722,0
0,T1,108,320,-10,85,599,175363.9844,None,63.43494882,51.96484294,-859.474756,617.3554319,50.69426109,High,1/20/2022 15:15:54,766,0
0,T1,108,320,-10,85,600,175407.9528,None,0,0,-1181.867954,1442.739532,50.69426109,High,1/20/2022 15:15:54,810,0
0,T1,107,318,-11,83,601,175451.9889,None,116.5650512,50.77806567,1153.10088,2647.033938,52.93032907,High,1/20/2022 15:15:54,854,0
0,T1,107,315,-11,80,602,175495.9706,None,90,68.21018742,396.3494306,604.0023732,55.93032907,High,1/20/2022 15:15:54,898,0
0,T1,107,314,-11,79,603,175539.9289,None,90,22.74883242,-1034.192746,0,56.93032907,High,1/20/2022 15:15:54,942,0
0,T1,108,314,-10,79,604,175583.9372,None,0,22.72298635,-0.587299905,2045.068771,57.93032907,High,1/20/2022 15:15:54,987,0
0,T1,108,312,-10,77,605,175628.98,None,90,44.40221301,481.30282,1998.099585,59.93032907,High,1/20/2022 15:15:55,32,0
0,T1,108,310,-10,75,606,175673.9496,None,90,44.47448943,1.607228584,0,61.93032907,High,1/20/2022 15:15:55,76,0
0,T1,107,308,-11,73,607,175717.9384,None,116.5650512,50.83266599,144.5408048,603.9048844,64.16639705,High,1/20/2022 15:15:55,120,0
0,T1,108,305,-10,70,608,175761.9604,None,71.56505118,71.83402981,477.0651906,1022.216165,67.32867471,High,1/20/2022 15:15:55,165,0
0,T1,107,304,-11,69,609,175806.9332,None,135,31.4459754,-898.0551446,1410.518109,68.74288827,High,1/20/2022 15:15:55,209,0
0,T1,107,302,-11,67,610,175850.9081,None,90,45.48049001,319.1483007,1023.311025,70.74288827,High,1/20/2022 15:15:55,253,0
0,T1,107,300,-11,65,611,175894.98,None,90,45.38038977,-2.271293832,0,72.74288827,High,1/20/2022 15:15:55,297,0
0,T1,107,297,-11,62,612,175938.9491,None,90,68.22973406,519.6682282,0,75.74288827,High,1/20/2022 15:15:55,341,0
0,T1,108,293,-10,58,613,175982.9775,None,75.96375653,93.64650148,577.2811961,318.7997626,79.8659939,High,1/20/2022 15:15:55,385,0
0,T1,108,291,-10,56,614,176027.9681,None,90,44.45373033,-1093.401091,311.981691,81.8659939,High,1/20/2022 15:15:55,430,0
0,T1,108,291,-10,56,615,176071.9359,None,0,0,-1011.051959,2046.952543,81.8659939,High,1/20/2022 15:15:55,474,0
0,T1,108,286,-10,51,616,176115.9701,None,90,113.5481058,2578.634466,2043.865904,86.8659939,High,1/20/2022 15:15:55,518,0
0,T1,108,284,-10,49,617,176159.9856,None,90,45.4385387,-1547.3996,0,88.8659939,High,1/20/2022 15:15:55,563,0
0,T1,108,282,-10,47,618,176204.9663,None,90,44.46351435,-21.67650448,0,90.8659939,High,1/20/2022 15:15:55,608,0
0,T1,108,280,-10,45,619,176249.9435,None,90,44.46697438,0.076928453,0,92.8659939,High,1/20/2022 15:15:55,653,0
0,T1,109,275,-9,40,620,176294.9607,None,78.69006753,113.2682511,1528.333098,251.2358048,97.96501341,High,1/20/2022 15:15:55,697,0
0,T1,110,274,-8,39,621,176338.9339,None,45,32.16080618,-1844.474474,766.1500079,99.37922697,High,1/20/2022 15:15:55,741,0
0,T1,109,273,-9,38,622,176382.9592,None,135,32.12274675,-0.864490056,2044.279085,100.7934405,High,1/20/2022 15:15:55,785,0
0,T1,109,273,-9,38,623,176427.9186,None,0,0,-714.4834394,3002.709111,100.7934405,High,1/20/2022 15:15:55,831,0
0,T1,109,273,-9,38,624,176472.9229,None,0,0,0,0,100.7934405,High,1/20/2022 15:15:55,875,0
0,T1,108,272,-10,37,625,176516.9249,None,135,32.13975643,730.415809,3068.042362,102.2076541,High,1/20/2022 15:15:55,920,0
0,T1,108,269,-10,34,626,176561.9298,None,90,66.6594082,767.0198527,999.891123,105.2076541,High,1/20/2022 15:15:55,964,0
0,T1,108,268,-10,33,627,176605.9575,None,90,22.71297388,-998.1542147,0,106.2076541,High,1/20/2022 15:15:56,8,0
0,T1,108,267,-10,32,628,176649.9381,None,90,22.73729781,0.553060458,0,107.2076541,High,1/20/2022 15:15:56,52,0
0,T1,109,263,-9,28,629,176693.9713,None,75.96375653,93.6362932,1610.125891,318.7650107,111.3307597,High,1/20/2022 15:15:56,96,0
0,T1,109,261,-9,26,630,176737.9129,None,90,45.51495621,-1095.120273,319.4295034,113.3307597,High,1/20/2022 15:15:56,139,0
0,T1,109,258,-9,23,631,176780.9563,None,90,69.69709642,561.8083191,0,116.3307597,High,1/20/2022 15:15:56,183,0
0,T1,109,254,-9,19,632,176824.9644,None,90,90.89235845,481.6218386,0,120.3307597,High,1/20/2022 15:15:56,227,0
0,T1,110,251,-8,16,633,176868.9673,None,71.56505118,71.86521025,-432.4066869,418.9484971,123.4930374,High,1/20/2022 15:15:56,270,0
0,T1,110,249,-8,14,634,176912.8963,None,90,45.52801111,-599.5401476,419.6532774,125.4930374,High,1/20/2022 15:15:56,315,0
0,T1,109,247,-9,12,635,176956.9072,None,116.5650512,50.80714045,119.9504972,603.6016345,127.7291054,High,1/20/2022 15:15:56,360,0
0,T1,109,243,-9,8,636,177001.896,None,90,88.91101785,846.9636311,590.4814349,131.7291054,High,1/20/2022 15:15:56,404,0
0,T1,109,241,-9,6,637,177045.9237,None,90,45.42594776,-987.6752612,0,133.7291054,High,1/20/2022 15:15:56,449,0
0,T1,109,236,-9,1,638,177090.9332,None,90,111.0876593,1458.841167,0,138.7291054,High,1/20/2022 15:15:56,493,0
0,T1,109,234,-9,-1,639,177134.9624,None,90,45.42440017,-1491.357079,0,140.7291054,High,1/20/2022 15:15:56,537,0
0,T1,109,233,-9,-2,640,177178.9318,None,90,22.74308951,-515.8430786,0,141.7291054,High,1/20/2022 15:15:56,581,0
0,T1,109,232,-9,-3,641,177222.9411,None,90,22.72247002,-0.468525717,0,142.7291054,High,1/20/2022 15:15:56,625,0
0,T1,109,230,-9,-5,642,177267.9306,None,90,44.45481724,483.0537617,0,144.7291054,High,1/20/2022 15:15:56,671,0
0,T1,109,228,-9,-7,643,177312.8982,None,90,44.4764675,0.481463675,0,146.7291054,High,1/20/2022 15:15:56,715,0
