ObjectID,Name,X,Y,RelX,RelY,Frame,MSec,Region,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
0,T1,115,822,18,376,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:01,982,0,1,One
0,T2,191,803,13,357,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:01,982,0,1,One
0,T3,251,727,-9,281,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:01,982,0,1,One
0,T6,520,830,8,384,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:01,982,0,1,One
0,T9,770,816,-1,370,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:01,982,0,1,One
0,T12,1003,849,-24,403,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:01,982,0,1,One
0,T1,115,820,18,374,2,78.1262,None,90,25.59960679,327.6699339,1164.782109,2,High,2/26/2022 18:01:02,45,0,1,One
0,T2,190,801,12,355,2,78.1262,None,116.5650512,28.62123049,366.3461232,1504.809541,2.236067977,High,2/26/2022 18:01:02,45,0,1,One
0,T3,251,721,-9,275,2,78.1262,None,90,76.79882037,983.0098017,1164.782109,6,High,2/26/2022 18:01:02,45,0,1,One
0,T4,331,850,-12,404,2,78.1262,None,-1,0,0,0,0,High,2/26/2022 18:01:02,45,0,1,One
0,T6,521,827,9,381,2,78.1262,None,71.56505118,40.47653233,518.0916559,928.8183884,3.16227766,High,2/26/2022 18:01:02,45,0,1,One
0,T8,692,849,7,403,2,78.1262,None,-1,0,0,0,0,High,2/26/2022 18:01:02,45,0,1,One
0,T9,770,813,-1,367,2,78.1262,None,90,38.39941019,491.5049009,1164.782109,3,High,2/26/2022 18:01:02,45,0,1,One
0,T12,1003,846,-24,400,2,78.1262,None,90,38.39941019,491.5049009,1164.782109,3,High,2/26/2022 18:01:02,45,0,1,One
0,T1,114,820,17,374,3,140.6267,None,-1,15.999872,-153.5945279,1455.988352,3,High,2/26/2022 18:01:02,107,0,1,One
0,T2,191,800,13,354,3,140.6267,None,-1,22.62723598,-95.90314493,1881.025771,3.65028154,High,2/26/2022 18:01:02,107,0,1,One
0,T3,254,716,-6,270,3,140.6267,None,-1,93.29448396,263.928506,1455.988352,11.83095189,High,2/26/2022 18:01:02,107,0,1,One
0,T4,331,850,-12,404,3,140.6267,None,0,0,0,15.999872,0,High,2/26/2022 18:01:02,107,0,1,One
0,T6,521,825,9,379,3,140.6267,None,-1,31.999744,-135.6275282,1161.031531,5.16227766,High,2/26/2022 18:01:02,107,0,1,One
0,T8,698,836,13,390,3,140.6267,None,63.43494882,229.0833043,3665.303547,1030.950934,14.31782106,High,2/26/2022 18:01:02,107,0,1,One
0,T9,772,808,1,362,3,140.6267,None,-1,86.16194762,764.1944854,1455.988352,8.385164807,High,2/26/2022 18:01:02,107,0,1,One
0,T12,1002,844,-25,398,3,140.6267,None,-1,35.77680143,-41.96140446,1455.988352,5.236067977,High,2/26/2022 18:01:02,107,0,1,One
0,T1,112,821,15,375,4,203.1261,None,180,35.7774311,316.4439835,2896.027802,5.236067977,High,2/26/2022 18:01:02,170,0,1,One
0,T2,191,797,13,351,4,203.1261,None,90,48.0004608,405.9754946,1456.013978,6.65028154,High,2/26/2022 18:01:02,170,0,1,One
0,T3,252,706,-8,260,4,203.1261,None,101.3099325,163.1701909,1118.022044,1636.974635,22.02899092,High,2/26/2022 18:01:02,170,0,1,One
0,T4,334,850,-9,404,4,203.1261,None,-1,48.0004608,768.0147458,16.0001536,3,High,2/26/2022 18:01:02,170,0,1,One
0,T6,519,824,7,378,4,203.1261,None,180,35.7774311,60.44357388,2896.027802,7.398345638,High,2/26/2022 18:01:02,170,0,1,One
0,T8,699,836,14,390,4,203.1261,None,-1,16.0001536,-3409.363142,1030.969078,15.31782106,High,2/26/2022 18:01:02,170,0,1,One
0,T9,773,804,2,358,4,203.1261,None,75.96375653,65.97032332,-323.0690902,1231.431926,12.50827043,High,2/26/2022 18:01:02,170,0,1,One
0,T12,1002,840,-25,394,4,203.1261,None,90,64.00061441,451.5853429,1456.013978,9.236067977,High,2/26/2022 18:01:02,170,0,1,One
0,T1,111,821,14,375,5,265.6732,None,-1,15.98795148,-316.39324,2893.819218,6.236067977,High,2/26/2022 18:01:02,232,0,1,One
0,T2,192,796,14,350,5,265.6732,None,-1,22.61037782,-405.9354149,1454.903585,8.064495102,High,2/26/2022 18:01:02,232,0,1,One
0,T3,252,696,-8,250,5,265.6732,None,-1,159.8795148,-52.61116936,1635.726236,32.02899092,High,2/26/2022 18:01:02,232,0,1,One
0,T4,335,850,-8,404,5,265.6732,None,0,15.98795148,-511.8144458,15.98795148,4,High,2/26/2022 18:01:02,232,0,1,One
0,T6,518,822,6,376,5,265.6732,None,-1,35.75014633,-0.436227637,2893.819218,9.634413615,High,2/26/2022 18:01:02,232,0,1,One
0,T8,696,834,11,388,5,265.6732,None,180,57.64537885,665.8218406,2893.819218,18.92337234,High,2/26/2022 18:01:02,232,0,1,One
0,T9,776,795,5,349,5,265.6732,None,-1,151.6750254,1370.242618,1230.492805,21.99510341,High,2/26/2022 18:01:02,232,0,1,One
0,T12,1005,840,-22,394,5,265.6732,None,-1,47.96385444,-256.3949402,1454.903585,12.23606798,High,2/26/2022 18:01:02,232,0,1,One
0,T1,112,820,15,374,6,328.154,None,45,22.63437028,106.3753793,736.2261687,7.65028154,High,2/26/2022 18:01:02,295,0,1,One
0,T2,191,796,13,350,6,328.154,None,180,16.00491671,-105.7198548,2896.889925,9.064495102,High,2/26/2022 18:01:02,295,0,1,One
0,T3,251,689,-9,243,6,328.154,None,98.13010235,113.1718514,-747.5522627,1586.569032,39.10005873,High,2/26/2022 18:01:02,295,0,1,One
0,T4,336,851,-7,405,6,328.154,None,-1,22.63437028,106.3753793,16.00491671,5.414213562,High,2/26/2022 18:01:02,295,0,1,One
0,T6,520,818,8,372,6,328.154,None,63.43494882,71.57616348,573.3924205,1031.275989,14.10654957,High,2/26/2022 18:01:02,295,0,1,One
0,T8,694,831,9,385,6,328.154,None,-1,57.70654786,0.979004894,2896.889925,22.52892361,High,2/26/2022 18:01:02,295,0,1,One
0,T9,774,788,3,342,6,328.154,None,108.4349488,116.5175524,-562.6924266,1751.497241,29.2752133,High,2/26/2022 18:01:02,295,0,1,One
0,T12,1004,837,-23,391,6,328.154,None,108.4349488,50.61199057,42.38319815,1751.497241,15.39834564,High,2/26/2022 18:01:02,295,0,1,One
0,T1,112,820,15,374,7,390.6539,None,-1,0,-362.1505039,736.0011776,7.65028154,High,2/26/2022 18:01:02,357,0,1,One
0,T2,191,792,13,346,7,390.6539,None,-1,64.0001024,767.9241997,2896.004634,13.0644951,High,2/26/2022 18:01:02,357,0,1,One
0,T3,253,677,-7,231,7,390.6539,None,-1,194.6487124,1303.631862,1586.084175,51.26558379,High,2/26/2022 18:01:02,357,0,1,One
0,T4,336,851,-7,405,7,390.6539,None,0,0,-362.1505039,16.0000256,5.414213562,High,2/26/2022 18:01:02,357,0,1,One
0,T6,520,810,8,364,7,390.6539,None,-1,128.0002048,902.7861056,1030.960831,22.10654957,High,2/26/2022 18:01:02,357,0,1,One
0,T8,690,825,5,379,7,390.6539,None,135,115.3778254,922.7419174,2176.003482,29.74002617,High,2/26/2022 18:01:02,357,0,1,One
0,T9,773,782,2,336,7,390.6539,None,-1,97.3243562,-307.0916308,1750.961983,35.35797583,High,2/26/2022 18:01:02,357,0,1,One
0,T12,1005,840,-22,394,7,390.6539,None,-1,50.59652352,-0.247473181,1750.961983,18.5606233,High,2/26/2022 18:01:02,357,0,1,One
0,T1,113,818,16,372,8,453.1242,None,63.43494882,35.79409699,572.977831,1031.449326,9.886349517,High,2/26/2022 18:01:02,420,0,1,One
0,T2,191,790,13,344,8,453.1242,None,90,32.01521363,-512.0015235,1456.69222,15.0644951,High,2/26/2022 18:01:02,420,0,1,One
0,T3,253,670,-7,224,8,453.1242,None,90,112.0532477,-1322.155724,1456.69222,58.26558379,High,2/26/2022 18:01:02,420,0,1,One
0,T4,335,850,-8,404,8,453.1242,None,-1,22.63817466,362.3829989,16.00760681,6.828427125,High,2/26/2022 18:01:02,420,0,1,One
0,T6,522,805,10,359,8,453.1242,None,63.43494882,86.20360087,-669.063602,1031.449326,27.49171438,High,2/26/2022 18:01:02,420,0,1,One
0,T8,691,818,6,372,8,453.1242,None,-1,113.1908733,-35.00786976,2177.034527,36.81109398,High,2/26/2022 18:01:02,420,0,1,One
0,T9,773,773,2,327,8,453.1242,None,90,144.0684613,748.2612558,1456.69222,44.35797583,High,2/26/2022 18:01:02,420,0,1,One
0,T12,1004,838,-23,392,8,453.1242,None,116.5650512,35.79409699,-236.9514237,1881.935114,20.79669128,High,2/26/2022 18:01:02,420,0,1,One
0,T1,113,818,16,372,9,515.6568,None,-1,0,-572.4069844,1030.421713,9.886349517,High,2/26/2022 18:01:02,482,0,1,One
0,T2,192,788,14,342,9,515.6568,None,-1,35.75843604,59.86033541,1455.240946,17.30056308,High,2/26/2022 18:01:02,482,0,1,One
0,T3,253,658,-7,212,9,515.6568,None,-1,191.899905,1276.880496,1455.240946,70.26558379,High,2/26/2022 18:01:02,482,0,1,One
0,T4,333,848,-10,402,9,515.6568,None,135,45.23124138,361.3006132,2174.86559,9.656854249,High,2/26/2022 18:01:02,482,0,1,One
0,T6,520,801,8,355,9,515.6568,None,-1,71.51687208,-234.8651549,1030.421713,31.96385033,High,2/26/2022 18:01:02,482,0,1,One
0,T8,689,808,4,362,9,515.6568,None,101.3099325,163.0835601,797.8668208,1636.105527,47.009133,High,2/26/2022 18:01:02,482,0,1,One
0,T9,772,766,1,320,9,515.6568,None,-1,113.0781035,-495.5872278,1455.240946,51.42904364,High,2/26/2022 18:01:02,482,0,1,One
0,T11,957,857,15,411,9,515.6568,None,-1,0,0,0,0,High,2/26/2022 18:01:02,482,0,1,One
0,T12,1002,836,-25,390,9,515.6568,None,-1,45.23124138,150.9155926,1880.060179,23.6251184,High,2/26/2022 18:01:02,482,0,1,One
0,T1,113,819,16,373,10,578.1265,None,270,16.00776056,256.2483982,4338.103112,10.88634952,High,2/26/2022 18:01:02,545,0,1,One
0,T2,189,782,11,336,10,578.1265,None,116.5650512,107.3833224,1146.55403,1881.95319,24.00876701,High,2/26/2022 18:01:02,545,0,1,One
0,T3,254,649,-6,203,10,578.1265,None,83.65980825,144.9564371,-751.4597944,1355.21394,79.32096893,High,2/26/2022 18:01:02,545,0,1,One
0,T4,333,847,-10,401,10,578.1265,None,-1,16.00776056,-467.8024837,2177.055436,10.65685425,High,2/26/2022 18:01:02,545,0,1,One
0,T6,521,799,9,353,10,578.1265,None,63.43494882,35.79444078,-571.8361269,1031.459233,34.19991831,High,2/26/2022 18:01:02,545,0,1,One
