ObjectID,Name,X,Y,RelX,RelY,Frame,MSec,Region,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
0,T1,91,805,-6,359,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:21,310,0,1,One
0,T2,178,813,0,367,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:21,310,0,1,One
0,T3,280,809,21,363,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:21,310,0,1,One
0,T4,364,854,22,408,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:21,310,0,1,One
0,T6,522,841,10,395,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:21,310,0,1,One
0,T8,679,851,-6,405,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:21,310,0,1,One
0,T10,849,788,-8,342,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:21,310,0,1,One
0,T11,927,734,-15,288,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:21,310,0,1,One
0,T13,1102,795,-8,349,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:21,310,0,1,One
0,T14,1168,828,-23,382,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:21,310,0,1,One
0,T1,93,802,-4,356,2,78.1553,None,45,46.13316404,590.2755672,588.5717283,3.605551275,High,2/26/2022 18:01:21,373,0,1,One
0,T2,179,809,1,363,2,78.1553,None,75.96375653,52.7552914,675.0059356,984.7541566,4.123105626,High,2/26/2022 18:01:21,373,0,1,One
0,T3,278,806,19,360,2,78.1553,None,135,46.13316404,590.2755672,1740.12511,3.605551275,High,2/26/2022 18:01:21,373,0,1,One
0,T4,364,854,22,408,2,78.1553,None,0,0,0,12.79503757,0,High,2/26/2022 18:01:21,373,0,1,One
0,T6,523,842,11,396,2,78.1553,None,315,18.09491567,231.5251258,4043.231873,1.414213562,High,2/26/2022 18:01:21,373,0,1,One
0,T8,680,846,-5,400,2,78.1553,None,78.69006753,65.24214626,834.7757127,1019.637408,5.099019514,High,2/26/2022 18:01:21,373,0,1,One
0,T10,849,785,-8,339,2,78.1553,None,90,38.38511272,491.1389595,1164.348419,3,High,2/26/2022 18:01:21,373,0,1,One
0,T11,928,728,-14,282,2,78.1553,None,80.53767779,77.82917512,995.8272199,1043.277651,6.08276253,High,2/26/2022 18:01:21,373,0,1,One
0,T13,1096,798,-14,352,2,78.1553,None,180,85.83172136,1098.2201,2315.901801,6.708203932,High,2/26/2022 18:01:21,373,0,1,One
0,T14,1167,824,-24,378,2,78.1553,None,104.0362435,52.7552914,675.0059356,1343.942682,4.123105626,High,2/26/2022 18:01:21,373,0,1,One
0,T1,95,801,-2,355,3,140.6557,None,-1,35.77685867,-165.6998255,735.9952896,5.841619253,High,2/26/2022 18:01:21,435,0,1,One
0,T2,179,805,1,359,3,140.6557,None,-1,63.9995904,179.9076327,1231.412223,8.123105626,High,2/26/2022 18:01:21,435,0,1,One
0,T3,274,811,15,365,3,140.6557,None,-1,102.4493321,901.0529226,2175.986074,10.00867551,High,2/26/2022 18:01:21,435,0,1,One
0,T4,367,854,25,408,3,140.6557,None,-1,47.9996928,767.9901697,15.9998976,3,High,2/26/2022 18:01:21,435,0,1,One
0,T6,522,835,10,389,3,140.6557,None,-1,113.1363609,1520.653392,5055.967642,8.485281374,High,2/26/2022 18:01:21,435,0,1,One
0,T8,683,841,-2,395,3,140.6557,None,-1,93.29463323,448.836919,1275.03292,10.92997141,High,2/26/2022 18:01:21,435,0,1,One
0,T10,850,782,-7,336,3,140.6557,None,-1,50.59611875,195.3748461,1455.990682,6.16227766,High,2/26/2022 18:01:21,435,0,1,One
0,T11,928,727,-14,281,3,140.6557,None,-1,15.9998976,-989.262109,1304.594495,7.08276253,High,2/26/2022 18:01:21,435,0,1,One
0,T13,1095,795,-15,349,3,140.6557,None,-1,50.59611875,-563.7660337,2895.981466,9.870481593,High,2/26/2022 18:01:21,435,0,1,One
0,T14,1167,819,-24,373,3,140.6557,None,-1,79.999488,435.9043559,1680.56914,9.123105626,High,2/26/2022 18:01:21,435,0,1,One
0,T1,95,801,-2,355,4,203.1757,None,0,0,-572.2466198,15.99488164,5.841619253,High,2/26/2022 18:01:21,498,0,1,One
0,T2,179,799,1,353,4,203.1757,None,90,95.96928983,511.3515583,1455.534229,14.12310563,High,2/26/2022 18:01:21,498,0,1,One
0,T3,278,803,19,357,4,203.1757,None,63.43494882,143.0625705,649.6039414,1030.62938,18.95294742,High,2/26/2022 18:01:21,498,0,1,One
0,T4,365,853,23,407,4,203.1757,None,180,35.76564263,-195.6821844,2895.073576,5.236067977,High,2/26/2022 18:01:21,498,0,1,One
0,T6,519,830,7,384,4,203.1757,None,135,93.26538539,-317.8339015,2175.303903,14.31623327,High,2/26/2022 18:01:21,498,0,1,One
0,T8,681,828,-4,382,4,203.1757,None,99.46232221,210.3798215,1872.763727,1606.882953,24.08291785,High,2/26/2022 18:01:21,498,0,1,One
