ObjectID,Name,X,Y,RelX,RelY,Frame,MSec,Region,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
0,T1,188,850,13,404,1,0,None,-1,0,0,0,0,High,2/26/2022 18:02:41,409,0,1,One
0,T3,325,842,-15,396,1,0,None,-1,0,0,0,0,High,2/26/2022 18:02:41,409,0,1,One
0,T5,518,745,8,299,1,0,None,-1,0,0,0,0,High,2/26/2022 18:02:41,409,0,1,One
0,T6,598,792,2,346,1,0,None,-1,0,0,0,0,High,2/26/2022 18:02:41,409,0,1,One
0,T7,685,818,3,372,1,0,None,-1,0,0,0,0,High,2/26/2022 18:02:41,409,0,1,One
0,T8,761,848,-8,402,1,0,None,-1,0,0,0,0,High,2/26/2022 18:02:41,409,0,1,One
0,T11,1014,842,-12,396,1,0,None,-1,0,0,0,0,High,2/26/2022 18:02:41,409,0,1,One
0,T12,1092,845,-17,399,1,0,None,-1,0,0,0,0,High,2/26/2022 18:02:41,409,0,1,One
0,T14,111,785,16,338,1,0,None,-1,0,0,0,0,High,2/26/2022 18:02:41,409,0,1,One
0,T1,186,848,11,402,2,78.1554,None,135,36.18978503,463.0490667,1740.122883,2.828427125,High,2/26/2022 18:02:41,472,0,1,One
0,T3,326,840,-14,394,2,78.1554,None,63.43494882,28.61053718,366.0724298,824.4465363,2.236067977,High,2/26/2022 18:02:41,472,0,1,One
0,T5,518,736,8,290,2,78.1554,None,90,115.1551908,1473.413108,1164.346929,9,High,2/26/2022 18:02:41,472,0,1,One
0,T6,598,785,2,339,2,78.1554,None,90,89.56514841,1145.987973,1164.346929,7,High,2/26/2022 18:02:41,472,0,1,One
0,T7,687,809,5,363,2,78.1554,None,75.96375653,117.9642668,1509.355295,984.7528966,9.219544457,High,2/26/2022 18:02:41,472,0,1,One
0,T8,760,845,-9,399,2,78.1554,None,108.4349488,40.46140971,517.704595,1400.22249,3.16227766,High,2/26/2022 18:02:41,472,0,1,One
0,T11,1016,841,-10,395,2,78.1554,None,0,28.61053718,366.0724298,12.7950212,2.236067977,High,2/26/2022 18:02:41,472,0,1,One
0,T12,1092,841,-17,395,2,78.1554,None,90,51.18008481,654.8502702,1164.346929,4,High,2/26/2022 18:02:41,472,0,1,One
0,T14,111,782,16,335,2,78.1554,None,90,38.3850636,491.1377026,1164.346929,3,High,2/26/2022 18:02:41,472,0,1,One
0,T1,186,846,11,400,3,140.6852,None,-1,31.98474967,-67.24850161,2174.962978,4.828427125,High,2/26/2022 18:02:41,534,0,1,One
0,T3,325,837,-15,391,3,140.6852,None,-1,50.57232968,351.2212177,1030.467854,5.398345638,High,2/26/2022 18:02:41,534,0,1,One
0,T5,515,726,5,280,3,140.6852,None,-1,166.9652951,828.5666079,1455.30611,19.44030651,High,2/26/2022 18:02:41,534,0,1,One
0,T6,599,774,3,328,3,140.6852,None,-1,176.6415536,1392.558511,1455.30611,18.04536102,High,2/26/2022 18:02:41,534,0,1,One
0,T7,687,794,5,348,3,140.6852,None,-1,239.8856225,1949.812021,1230.833243,24.21954446,High,2/26/2022 18:02:41,534,0,1,One
0,T8,757,840,-12,394,3,140.6852,None,-1,93.25076835,844.2272108,1750.124722,8.993229555,High,2/26/2022 18:02:41,534,0,1,One
0,T11,1015,839,-11,393,3,140.6852,None,-1,35.76003725,114.3374851,15.99237484,4.472135955,High,2/26/2022 18:02:41,534,0,1,One
0,T12,1092,835,-17,389,3,140.6852,None,-1,95.95424901,716.045217,1455.30611,10,High,2/26/2022 18:02:41,534,0,1,One
0,T14,112,780,17,333,3,140.6852,None,-1,35.76003725,-41.98040534,1455.30611,5.236067977,High,2/26/2022 18:02:41,534,0,1,One
0,T1,182,841,7,395,4,203.1548,None,135,102.4998437,1128.790549,2177.058921,11.23155136,High,2/26/2022 18:02:41,597,0,1,One
0,T3,324,834,-16,388,4,203.1548,None,108.4349488,50.62106465,0.780139022,1751.811262,8.560623298,High,2/26/2022 18:02:41,597,0,1,One
0,T5,515,721,5,275,4,203.1548,None,90,80.03893094,-1391.498651,1456.708543,24.44030651,High,2/26/2022 18:02:41,597,0,1,One
0,T6,599,763,3,317,4,203.1548,None,90,176.0856481,-8.898816753,1456.708543,29.04536102,High,2/26/2022 18:02:41,597,0,1,One
0,T7,690,784,8,338,4,203.1548,None,71.56505118,167.1261943,-1164.71737,1161.605824,34.65985097,High,2/26/2022 18:02:41,597,0,1,One
0,T8,757,836,-12,390,4,203.1548,None,90,64.03114475,-467.7414871,1456.708543,12.99322956,High,2/26/2022 18:02:41,597,0,1,One
0,T11,1014,838,-12,392,4,203.1548,None,135,22.63842833,-210.0479101,2177.058921,5.886349517,High,2/26/2022 18:02:41,597,0,1,One
0,T12,1093,832,-16,386,4,203.1548,None,71.56505118,50.62106465,-725.6839225,1161.605824,13.16227766,High,2/26/2022 18:02:41,597,0,1,One
0,T14,111,780,16,333,4,203.1548,None,180,16.00778619,-316.1898118,2897.4093,6.236067977,High,2/26/2022 18:02:41,597,0,1,One
0,T1,181,836,6,390,5,265.666,None,-1,81.56969493,-334.8223805,2175.610131,16.33057088,High,2/26/2022 18:02:41,659,0,1,One
0,T3,327,830,-13,384,5,265.666,None,-1,79.98566657,469.7494516,1750.645465,13.5606233,High,2/26/2022 18:02:41,659,0,1,One
0,T4,424,857,0,411,5,265.666,None,-1,0,0,0,0,High,2/26/2022 18:02:41,659,0,1,One
0,T5,513,707,3,261,5,265.666,None,-1,226.2336289,2338.696073,1455.739132,38.58244213,High,2/26/2022 18:02:41,659,0,1,One
0,T6,600,753,4,307,5,265.666,None,-1,160.7692001,-245.0192599,1455.739132,39.09523664,High,2/26/2022 18:02:41,659,0,1,One
0,T7,693,772,11,326,5,265.666,None,-1,197.8736111,491.8705249,1160.832798,47.02916784,High,2/26/2022 18:02:41,659,0,1,One
0,T8,755,829,-14,383,5,265.666,None,-1,116.4608884,838.7255994,1455.739132,20.27333944,High,2/26/2022 18:02:41,659,0,1,One
0,T11,1014,837,-12,391,5,265.666,None,-1,15.99713331,-106.2416817,2175.610131,6.886349517,High,2/26/2022 18:02:41,659,0,1,One
0,T12,1092,827,-17,381,5,265.666,None,-1,81.56969493,495.0893645,1160.832798,18.26129717,High,2/26/2022 18:02:41,659,0,1,One
0,T14,113,779,18,332,5,265.666,None,-1,35.77067753,316.1496075,2895.48113,8.472135955,High,2/26/2022 18:02:41,659,0,1,One
0,T1,179,832,4,386,6,328.1218,None,116.5650512,71.6048142,-159.550926,1882.372032,20.80270683,High,2/26/2022 18:02:41,722,0,1,One
0,T3,325,825,-15,379,6,328.1218,None,116.5650512,86.22361425,99.87779655,1882.372032,18.9457881,High,2/26/2022 18:02:41,722,0,1,One
0,T4,422,855,-2,409,6,328.1218,None,135,45.28686086,725.1025664,2177.539956,2.828427125,High,2/26/2022 18:02:41,722,0,1,One
0,T5,514,693,4,247,6,328.1218,None,85.91438322,224.7296304,-24.081007,1391.614281,52.61811098,High,2/26/2022 18:02:41,722,0,1,One
0,T6,601,742,5,296,6,328.1218,None,84.80557109,176.8508452,257.4884173,1373.860732,50.14059766,High,2/26/2022 18:02:41,722,0,1,One
