ObjectID,Name,X,Y,RelX,RelY,Frame,MSec,Region,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
0,T2,178,793,0,347,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:46,374,0,1,One
0,T4,367,815,25,369,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:46,374,0,1,One
0,T6,506,779,-6,333,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:46,374,0,1,One
0,T8,677,742,-8,296,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:46,374,0,1,One
0,T9,774,807,3,361,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:46,374,0,1,One
0,T10,857,820,0,374,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:46,374,0,1,One
0,T11,930,787,-12,341,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:46,374,0,1,One
0,T14,1181,842,-9,396,1,0,None,-1,0,0,0,0,High,2/26/2022 18:01:46,374,0,1,One
0,T1,109,855,12,409,2,78.1227,None,-1,0,0,0,0,High,2/26/2022 18:01:46,436,0,1,One
0,T2,174,789,-4,343,2,78.1227,None,135,72.40986614,926.8735737,1740.851251,5.656854249,High,2/26/2022 18:01:46,436,0,1,One
0,T3,253,769,-6,323,2,78.1227,None,-1,0,0,0,0,High,2/26/2022 18:01:46,436,0,1,One
0,T4,366,812,24,366,2,78.1227,None,108.4349488,40.47834573,518.1380794,1400.808585,3.16227766,High,2/26/2022 18:01:46,436,0,1,One
0,T6,504,773,-8,327,2,78.1227,None,108.4349488,80.95669147,1036.276159,1400.808585,6.32455532,High,2/26/2022 18:01:46,436,0,1,One
0,T8,672,735,-13,289,2,78.1227,None,135,110.1130051,1409.487961,1740.851251,8.602325267,High,2/26/2022 18:01:46,436,0,1,One
0,T9,773,799,2,353,2,78.1227,None,97.12501635,103.1999374,1320.998089,1256.037187,8.062257748,High,2/26/2022 18:01:46,436,0,1,One
0,T10,857,817,0,371,2,78.1227,None,90,38.40113053,491.548942,1164.834293,3,High,2/26/2022 18:01:46,436,0,1,One
