ObjectID,Name,X,Y,RelX,RelY,Frame,MSec,Region,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator
0,T1,116,371,0,136,238,42931.8869,None,0,0,0,0,0,High,1/19/2022 10:22:55,217,0
0,T1,117,370,1,135,239,42978.5548,None,0,0,0,0,0,High,1/19/2022 10:22:55,263,0
0,T1,117,369,1,134,240,43022.931,None,90,22.53460188,507.8082819,2028.114169,1,High,1/19/2022 10:22:55,308,0
0,T1,116,369,0,134,241,43069.0105,None,180,21.70162437,-18.07696513,1953.146193,2,High,1/19/2022 10:22:55,352,0
0,T1,116,363,0,128,242,43113.0767,None,90,136.1587793,2597.391083,2042.381689,8,High,1/19/2022 10:22:55,397,0
0,T1,116,361,0,126,243,43158.4309,None,90,44.09734931,-2029.832518,0,10,High,1/19/2022 10:22:55,442,0
0,T1,116,359,0,124,244,43203.5261,None,90,44.35061825,5.61631702,0,12,High,1/19/2022 10:22:55,488,0
0,T1,116,359,0,124,245,43248.6157,None,0,0,-983.610816,1996.025691,12,High,1/19/2022 10:22:55,534,0
0,T1,117,359,1,124,246,43294.0629,None,0,22.00355577,484.1564667,0,13,High,1/19/2022 10:22:55,578,0
0,T1,117,355,1,120,247,43339.6239,None,90,87.79438555,1444.016369,1975.373675,17,High,1/19/2022 10:22:55,624,0
0,T1,117,353,1,118,248,43385.3383,None,90,43.74989063,-963.4709178,0,19,High,1/19/2022 10:22:55,669,0
0,T1,117,351,1,116,249,43430.2359,None,90,44.54581091,17.7274573,0,21,High,1/19/2022 10:22:55,715,0
0,T1,117,347,1,112,250,43476.2792,None,90,86.87474616,919.3288763,0,25,High,1/19/2022 10:22:55,759,0
0,T1,117,346,1,111,251,43519.808,None,90,22.97329584,-1468.026923,0,26,High,1/19/2022 10:22:55,804,0
0,T1,117,344,1,109,252,43564.7885,None,90,44.46371205,477.7718392,0,28,High,1/19/2022 10:22:55,849,0
0,T1,117,338,1,103,253,43609.5709,None,90,133.9812069,1998.943666,0,34,High,1/19/2022 10:22:55,894,0
0,T1,117,337,1,102,254,43654.5443,None,90,22.23536579,-2484.709653,0,35,High,1/19/2022 10:22:55,938,0
0,T1,116,337,0,102,255,43700.0624,None,180,21.96928255,-5.845657988,1977.235429,36,High,1/19/2022 10:22:55,984,0
0,T1,117,337,1,102,256,43744.9585,None,0,22.2736496,6.779365138,4009.256929,37,High,1/19/2022 10:22:56,30,0
0,T1,117,336,1,101,257,43791.105,None,90,21.67011583,-13.07864686,1950.310424,38,High,1/19/2022 10:22:56,76,0
0,T1,117,333,1,98,258,43837.1878,None,90,65.10021092,942.4361171,0,41,High,1/19/2022 10:22:56,122,0
0,T1,118,331,2,96,259,43883.4019,None,63.43494882,48.38497293,-361.6913019,574.8256739,43.23606798,High,1/19/2022 10:22:56,167,0
0,T1,118,331,2,96,260,43928.1811,None,0,0,-1080.523389,1416.616394,43.23606798,High,1/19/2022 10:22:56,212,0
