ObjectID,Name,X,Y,RelX,RelY,Frame,MSec,Region,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
0,T1,181,840,6,394,1,0,None,-1,0,0,0,0,High,2/26/2022 18:03:04,630,0,1,One
0,T3,342,788,2,342,1,0,None,-1,0,0,0,0,High,2/26/2022 18:03:04,630,0,1,One
0,T4,441,851,17,405,1,0,None,-1,0,0,0,0,High,2/26/2022 18:03:04,630,0,1,One
0,T5,519,808,9,362,1,0,None,-1,0,0,0,0,High,2/26/2022 18:03:04,630,0,1,One
0,T6,588,671,-8,225,1,0,None,-1,0,0,0,0,High,2/26/2022 18:03:04,630,0,1,One
0,T7,693,634,11,188,1,0,None,-1,0,0,0,0,High,2/26/2022 18:03:04,630,0,1,One
0,T8,770,757,1,311,1,0,None,-1,0,0,0,0,High,2/26/2022 18:03:04,630,0,1,One
0,T9,852,728,-3,282,1,0,None,-1,0,0,0,0,High,2/26/2022 18:03:04,630,0,1,One
0,T10,942,834,2,388,1,0,None,-1,0,0,0,0,High,2/26/2022 18:03:04,630,0,1,One
0,T12,1100,641,-9,195,1,0,None,-1,0,0,0,0,High,2/26/2022 18:03:04,630,0,1,One
0,T14,94,834,-1,387,1,0,None,-1,0,0,0,0,High,2/26/2022 18:03:04,630,0,1,One
0,T1,180,840,5,394,2,62.563,None,180,15.98388824,255.4846833,2893.083772,1,High,2/26/2022 18:03:04,677,0,1,One
0,T3,342,786,2,340,2,62.563,None,90,31.96777648,510.9693666,1454.53383,2,High,2/26/2022 18:03:04,677,0,1,One
0,T4,438,849,14,403,2,62.563,None,180,57.63072863,921.1631257,2893.083772,3.605551275,High,2/26/2022 18:03:04,677,0,1,One
0,T5,521,807,11,361,2,62.563,None,0,35.74106065,571.281119,15.98388824,2.236067977,High,2/26/2022 18:03:04,677,0,1,One
0,T6,589,663,-7,217,2,62.563,None,82.87498365,128.8662268,2059.783367,1340.648365,8.062257748,High,2/26/2022 18:03:04,677,0,1,One
0,T7,691,625,9,179,2,62.563,None,104.0362435,147.3641682,2355.452396,1678.887577,9.219544457,High,2/26/2022 18:03:04,677,0,1,One
0,T8,767,755,-2,309,2,62.563,None,180,57.63072863,921.1631257,2893.083772,3.605551275,High,2/26/2022 18:03:04,677,0,1,One
0,T9,852,720,-3,274,2,62.563,None,90,127.8711059,2043.877466,1454.53383,8,High,2/26/2022 18:03:04,677,0,1,One
0,T10,944,831,4,385,2,62.563,None,45,57.63072863,921.1631257,735.2588591,3.605551275,High,2/26/2022 18:03:04,677,0,1,One
0,T12,1098,635,-11,189,2,62.563,None,108.4349488,101.0909854,1615.827013,1749.195992,6.32455532,High,2/26/2022 18:03:04,677,0,1,One
0,T14,94,831,-1,384,2,62.563,None,90,47.95166472,766.4540499,1454.53383,3,High,2/26/2022 18:03:04,677,0,1,One
0,T1,179,838,4,392,3,125.0502,None,-1,35.78441629,316.8733444,2896.593222,3.236067977,High,2/26/2022 18:03:04,740,0,1,One
0,T3,344,783,4,337,3,125.0502,None,-1,57.7006375,411.810115,1456.29825,5.605551275,High,2/26/2022 18:03:04,740,0,1,One
0,T4,436,848,12,402,3,125.0502,None,-1,35.78441629,-349.6125982,2896.593222,5.841619253,High,2/26/2022 18:03:04,740,0,1,One
0,T5,525,809,15,363,3,125.0502,None,-1,71.56883258,573.3617753,16.00327747,6.708203932,High,2/26/2022 18:03:04,740,0,1,One
0,T6,589,652,-7,206,3,125.0502,None,-1,176.0360522,754.8718036,1342.274636,19.06225775,High,2/26/2022 18:03:04,740,0,1,One
0,T7,691,615,9,169,3,125.0502,None,-1,160.0327747,202.7392246,1680.924149,19.21954446,High,2/26/2022 18:03:04,740,0,1,One
0,T8,767,748,-2,302,3,125.0502,None,-1,112.0229423,870.4536876,2896.593222,10.60555128,High,2/26/2022 18:03:04,740,0,1,One
0,T9,854,709,-1,263,3,125.0502,None,-1,178.9220814,816.9829264,1456.29825,19.18033989,High,2/26/2022 18:03:04,740,0,1,One
0,T10,944,825,4,379,3,125.0502,None,-1,96.01966483,614.3487977,736.1507637,9.605551275,High,2/26/2022 18:03:04,740,0,1,One
0,T12,1101,622,-8,176,3,125.0502,None,-1,213.5103519,1799.078316,1751.317851,19.66621938,High,2/26/2022 18:03:04,740,0,1,One
0,T14,102,836,7,389,3,125.0502,None,-1,150.9746177,1648.704903,1456.29825,12.43398113,High,2/26/2022 18:03:04,740,0,1,One
0,T1,179,833,4,387,4,187.5655,None,90,79.98042079,706.9630075,1455.643658,8.236067977,High,2/26/2022 18:03:04,802,0,1,One
0,T3,344,780,4,334,4,187.5655,None,90,47.98825248,-155.3601282,1455.643658,8.605551275,High,2/26/2022 18:03:04,802,0,1,One
0,T4,436,848,12,402,4,187.5655,None,0,0,-572.4105345,15.99608416,5.841619253,High,2/26/2022 18:03:04,802,0,1,One
0,T5,526,810,16,364,4,187.5655,None,315,22.62187916,-782.9595861,5054.762594,8.122417495,High,2/26/2022 18:03:04,802,0,1,One
0,T6,589,640,-7,194,4,187.5655,None,90,191.9530099,254.6089952,1455.643658,31.06225775,High,2/26/2022 18:03:04,802,0,1,One
0,T7,691,604,9,158,4,187.5655,None,90,175.9569257,254.7240601,1455.643658,30.21954446,High,2/26/2022 18:03:04,802,0,1,One
0,T8,769,740,0,294,4,187.5655,None,75.96375653,131.9070892,318.0684867,1231.118727,18.85176253,High,2/26/2022 18:03:04,802,0,1,One
0,T9,856,698,1,252,4,187.5655,None,78.69006753,178.8416578,-1.286463955,1274.729027,30.36067977,High,2/26/2022 18:03:04,802,0,1,One
0,T10,943,826,3,380,4,187.5655,None,225,22.62187916,-1174.077157,3615.11502,11.01976484,High,2/26/2022 18:03:04,802,0,1,One
0,T12,1101,613,-8,167,4,187.5655,None,90,143.9647574,-1112.457183,1455.643658,28.66621938,High,2/26/2022 18:03:04,802,0,1,One
0,T14,101,834,6,387,4,187.5655,None,116.5650512,35.76833155,-1842.849449,1880.580453,14.67004911,High,2/26/2022 18:03:04,802,0,1,One
0,T1,179,830,4,384,5,250.0004,None,-1,48.05004893,-511.4186435,1457.518151,11.23606798,High,2/26/2022 18:03:04,864,0,1,One
0,T3,345,777,5,331,5,250.0004,None,-1,50.64919877,42.61953318,1457.518151,11.76782894,High,2/26/2022 18:03:04,864,0,1,One
0,T4,437,848,13,402,5,250.0004,None,-1,16.01668298,256.5341336,16.01668298,6.841619253,High,2/26/2022 18:03:04,864,0,1,One
0,T5,531,815,21,369,5,250.0004,None,-1,113.2550515,1451.642788,5061.271821,15.19348531,High,2/26/2022 18:03:04,864,0,1,One
0,T6,589,630,-7,184,5,250.0004,None,-1,160.1668298,-509.1091702,1457.518151,41.06225775,High,2/26/2022 18:03:04,864,0,1,One
0,T7,692,591,10,145,5,250.0004,None,-1,208.8319964,526.5495841,1457.518151,43.25794927,High,2/26/2022 18:03:04,864,0,1,One
0,T8,765,731,-4,285,5,250.0004,None,-1,157.7460331,413.8541734,1232.704089,28.70062033,High,2/26/2022 18:03:04,864,0,1,One
0,T9,858,687,3,241,5,250.0004,None,-1,179.0719596,3.688670774,1276.370548,41.54101966,High,2/26/2022 18:03:04,864,0,1,One
0,T10,943,824,3,378,5,250.0004,None,-1,32.03336595,150.7408003,3619.770353,13.01976484,High,2/26/2022 18:03:04,864,0,1,One
0,T12,1102,602,-7,156,5,250.0004,None,-1,176.9100458,527.6742391,1457.518151,39.7115804,High,2/26/2022 18:03:04,864,0,1,One
0,T14,99,825,4,378,5,250.0004,None,-1,147.6665208,1792.237822,1883.002154,23.88959357,High,2/26/2022 18:03:04,864,0,1,One
0,T1,180,828,5,382,6,312.4974,None,63.43494882,35.77880502,-196.3493273,1031.00867,13.47213595,High,2/26/2022 18:03:04,927,0,1,One
0,T3,347,773,7,327,6,312.4974,None,63.43494882,71.55761005,334.5506389,1031.00867,16.23996489,High,2/26/2022 18:03:04,927,0,1,One
0,T4,437,848,13,402,6,312.4974,None,0,0,-256.279229,16.00076804,6.841619253,High,2/26/2022 18:03:04,927,0,1,One
0,T5,530,813,20,367,6,312.4974,None,116.5650512,35.77880502,-1239.679447,1881.131113,17.42955328,High,2/26/2022 18:03:04,927,0,1,One
0,T6,587,620,-9,174,6,312.4974,None,101.3099325,163.1764569,48.15634566,1637.037497,51.26029678,High,2/26/2022 18:03:04,927,0,1,One
0,T7,693,581,11,135,6,312.4974,None,84.28940686,160.8057286,-768.4571701,1364.696015,53.30782489,High,2/26/2022 18:03:04,927,0,1,One
0,T8,768,720,-1,274,6,312.4974,None,71.56505118,182.436825,395.0716336,1161.096551,40.10237458,High,2/26/2022 18:03:04,927,0,1,One
0,T9,862,673,7,227,6,312.4974,None,71.56505118,232.9746992,862.4852343,1161.096551,56.10123944,High,2/26/2022 18:03:04,927,0,1,One
0,T10,943,824,3,378,6,312.4974,None,0,0,-512.5584581,16.00076804,13.01976484,High,2/26/2022 18:03:04,927,0,1,One
0,T11,1015,849,-11,403,6,312.4974,None,-1,0,0,0,0,High,2/26/2022 18:03:04,927,0,1,One
