ObjectID,Name,X,Y,RelX,RelY,Frame,MSec,Region,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator
0,T1,107,368,-10,133,1634,167339.4598,None,0,0,0,0,0,High,1/18/2022 11:39:59,933,0
0,T1,107,364,-10,129,1635,167404.5955,None,0,0,0,0,0,High,1/18/2022 11:39:59,997,0
0,T1,107,362,-10,127,1636,167469.1102,None,90,31.00068667,480.5212869,1395.0309,2,High,1/18/2022 11:40:00,62,0
0,T1,108,360,-9,125,1637,167532.5272,None,63.43494882,35.25975649,67.1597494,418.8947944,4.236067977,High,1/18/2022 11:40:00,125,0
0,T1,107,356,-10,121,1638,167596.2526,None,104.0362435,64.7011337,462.003804,637.1289101,8.359173603,High,1/18/2022 11:40:00,190,0
0,T1,107,354,-10,119,1639,167661.0988,None,90,30.84220818,-522.1420148,216.4543715,10.3591736,High,1/18/2022 11:40:00,255,0
0,T1,107,352,-10,117,1640,167725.8774,None,90,30.8743937,0.496854291,0,12.3591736,High,1/18/2022 11:40:00,319,0
0,T1,107,346,-10,111,1641,167790.6736,None,90,92.59802272,952.5810004,0,18.3591736,High,1/18/2022 11:40:00,383,0
0,T1,107,340,-10,105,1642,167854.453,None,90,94.07426222,23.14602362,0,24.3591736,High,1/18/2022 11:40:00,447,0
0,T1,107,338,-10,103,1643,167919.0413,None,90,30.9653606,-977.0949479,0,26.3591736,High,1/18/2022 11:40:00,513,0
0,T1,107,334,-10,99,1644,167984.2187,None,90,61.37096601,466.505344,0,30.3591736,High,1/18/2022 11:40:00,579,0
0,T1,107,332,-10,97,1645,168050.0313,None,90,30.38931755,-470.7555766,0,32.3591736,High,1/18/2022 11:40:00,644,0
0,T1,107,327,-10,92,1646,168114.7666,None,90,77.23761225,723.6900841,0,37.3591736,High,1/18/2022 11:40:00,707,0
0,T1,108,322,-9,87,1647,168179.5566,None,78.69006753,78.70071791,22.58227609,174.5629337,42.45819312,High,1/18/2022 11:40:00,772,0
0,T1,108,317,-9,82,1648,168243.7634,None,90,77.87337167,-12.88564833,176.148515,47.45819312,High,1/18/2022 11:40:00,835,0
0,T1,107,311,-10,76,1649,168307.6014,None,99.46232221,95.28435305,272.7369496,148.2239764,53.54095565,High,1/18/2022 11:40:00,900,0
0,T1,108,305,-9,70,1650,168371.4785,None,80.53767779,95.22602827,-0.91307818,296.2664933,59.62371818,High,1/18/2022 11:40:00,964,0
0,T1,108,302,-9,67,1651,168435.8332,None,90,46.61664183,-755.3354524,147.0338951,62.62371818,High,1/18/2022 11:40:01,28,0
0,T1,107,298,-10,63,1652,168499.8177,None,104.0362435,64.43913175,278.5438649,219.3694327,66.7468238,High,1/18/2022 11:40:01,92,0
0,T1,108,292,-9,57,1653,168563.846,None,80.53767779,95.00115621,477.320567,367.0028046,72.82958633,High,1/18/2022 11:40:01,158,0
0,T1,110,293,-7,58,1654,168629.679,None,0,33.96576151,-927.1246138,1223.363325,75.06565431,High,1/18/2022 11:40:01,223,0
0,T1,108,289,-9,54,1655,168694.4777,None,116.5650512,69.01582833,540.9069444,1798.879471,79.53779027,High,1/18/2022 11:40:01,287,0
0,T1,108,285,-9,50,1656,168759.1873,None,90,61.81463029,-111.2848486,410.5272043,83.53779027,High,1/18/2022 11:40:01,353,0
0,T1,108,284,-9,49,1657,168824.0391,None,90,15.41977247,-715.3981512,0,84.53779027,High,1/18/2022 11:40:01,417,0
0,T1,108,280,-9,45,1658,168888.3042,None,90,62.24218121,728.5822126,0,88.53779027,High,1/18/2022 11:40:01,481,0
0,T1,108,274,-9,39,1659,168952.8107,None,90,93.01388232,477.0325643,0,94.53779027,High,1/18/2022 11:40:01,546,0
0,T1,108,270,-9,35,1660,169017.9633,None,90,61.39432655,-485.3153331,0,98.53779027,High,1/18/2022 11:40:01,610,0
0,T1,108,263,-9,28,1661,169081.0159,None,90,111.0184195,787.0269107,0,105.5377903,High,1/18/2022 11:40:01,674,0
0,T1,108,259,-9,24,1662,169145.6035,None,90,61.9313924,-760.0069849,0,109.5377903,High,1/18/2022 11:40:01,739,0
0,T1,108,254,-9,19,1663,169209.8686,None,90,77.80272652,246.9666135,0,114.5377903,High,1/18/2022 11:40:01,801,0
0,T1,108,250,-9,15,1664,169273.2484,None,90,63.11159076,-231.795237,0,118.5377903,High,1/18/2022 11:40:01,867,0
0,T1,109,248,-8,13,1665,169338.0186,None,63.43494882,34.52309824,-441.383422,410.1431087,120.7738582,High,1/18/2022 11:40:01,932,0
